ID	Name	Definition	Synonyms	URI	is obsolete
MONDO_0015667	acute myeloid leukemia by FAB classification	Acute myeloid leukemias that do not fulfill the criteria for inclusion in the group of acute myeloid leukemias which have recurrent genetic abnormalities or myelodysplastic changes, or are therapy-related. This category includes entities classified according to the French-American-British classification scheme.	AML, NOS,acute myeloid leukemia,unclassified acute myeloid leukemia,acute myeloid leukemia not otherwise categorized,acute myeloid leukemia NOS,unclassified AML,acute myeloid leukemia not otherwise specified,acute myeloid leukemia, NOS	http://purl.obolibrary.org/obo/MONDO_0015667	false
MONDO_0016642	meningioma (disease)	A generally slow growing tumor attached to the dura mater. It is composed of neoplastic meningothelial (arachnoidal) cells. It typically occurs in adults, often women and it has a wide range of histopathological appearances. Of the various subtypes, meningothelial, fibrous and transitional meningiomas are the most common. Most meningiomas are WHO grade I tumors, and some are WHO grade II or III tumors. Most subtypes share a common clinical behavior, although some subtypes are more likely to recur and follow a more aggressive clinical course. (Adapted from WHO)	meningioma,intracranial meningioma,meningothelial cell tumor,supratentorial meningioma,primary meningeal tumor,meningeal neoplasm	http://purl.obolibrary.org/obo/MONDO_0016642	false
MONDO_0017276	frontotemporal dementia	Frontotemporal dementia (FTD) comprises a group of neurodegenerative disorders, characterized by progressive changes in behavior, executive dysfunction and language impairment, as a result of degeneration of the medial prefrontal and frontoinsular cortices. Four clinical subtypes have been identified: semantic dementia, progressive non-fluent aphasia, behavioral variant FTD and right temporal lobar atrophy.	multiple system tauopathy with presenile dementia,pallidopontonigral degeneration,frontotemporal lobar degeneration,FTD,Wilhemsen-Lynch disease,MSTD,frontotemporal lobe dementia (FLDEM)	http://purl.obolibrary.org/obo/MONDO_0017276	false
MONDO_0017279	young-onset Parkinson disease	Young-onset Parkinson disease (YOPD) is a form of Parkinson disease (PD), characterized by an age of onset between 21-45 years, rigidity, painful cramps followed by tremor, bradykinesia, dystonia, gait complaints and falls, and other non-motor symptoms. A slow disease progression and a more pronounced response to dopaminergic therapy are also observed in most YOPD forms.	early-onset Parkinson disease,YOPD,early-onset Parkinson's disease	http://purl.obolibrary.org/obo/MONDO_0017279	false
MONDO_0017600	hairy cell leukemia variant	Hairy Cell Leukemia variant (HCL-V) is defined as a rare and indolent form of small, mature, B-cell leukemia characterized by splenomegaly, an elevated white blood cell (WBC) count and hyper-cellular bone marrow. HCL-V is more aggressive and resistant to therapy than classical HCL (HCL-C).	prolymphocytic variant of HCL,hairy cell leukaemia variant,prolymphocytic variant of hairy cell leukemia,leukemic reticuloendotheliosis variant,HCL-v,HCL-V,	http://purl.obolibrary.org/obo/MONDO_0017600	false
MONDO_0017809	parkinsonism due to ATP13A2 deficiency		CLN12 disease	http://purl.obolibrary.org/obo/MONDO_0017809	false
MONDO_0017858	acute erythroid leukemia	An acute myeloid leukemia characterized by a predominant immature erythroid population. There are two subtypes recognized: erythroleukemia and pure erythroid leukemia. (WHO, 2001)	acute erythroblastic leukemia,FAB M6,AEL,leukemia, erythroid, malignant,acute myeloid leukemia M6,Erythroleukemia,M6 acute myeloid leukemia,erythroblastic leukemia,AML M6,Di Guglielmo syndrome,acute myeloid leukemia FAB-M6,AML-M6,acute erythroleukemia M6b subtype,acute erythroleukemia M6a subtype,Di Guglielmo's syndrome,acute erythroleukemia	http://purl.obolibrary.org/obo/MONDO_0017858	false
MONDO_0017893	inherited acute myeloid leukemia	An instance of acute myeloid leukemia that is caused by an inherited modification of the individual's genome.	familial AML,Pure familial acute myeloid leukemia,Pure familial AML,hereditary acute myeloid leukemia,inherited AML	http://purl.obolibrary.org/obo/MONDO_0017893	false
MONDO_0017894	acute myeloid leukemia with CEBPA somatic mutations	Acute myeloid leukemia with CEBPA somatic mutations is a subtype of acute myeloid leukemia with recurrent genetic abnormalities, characterized by clonal proliferation of myeloid blasts harboring somatic mutations of the CEBPA gene in the bone marrow, blood and, rarely, other tissues. It can present with anemia, thrombocytopenia, and other nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain) and/or extramedullary site involvement (gingivitis, splenomegaly).	non-familial acute myeloid leukemia with mutated CEBPA,AML with CEBPA somatic mutations,acute myeloid Leukemia with mutated CEBPA,AML with mutated CEBPA,acute myeloid Leukemia with non-germline mutated CEBPA	http://purl.obolibrary.org/obo/MONDO_0017894	false
MONDO_0018004	acute megakaryoblastic leukemia without down syndrome		non-DS-AMKL	http://purl.obolibrary.org/obo/MONDO_0018004	false
MONDO_0018177	glioblastoma (disease)	The most malignant astrocytic tumor (WHO grade IV). It is composed of poorly differentiated neoplastic astrocytes and it is characterized by the presence of cellular polymorphism, nuclear atypia, brisk mitotic activity, vascular thrombosis, microvascular proliferation and necrosis. It typically affects adults and is preferentially located in the cerebral hemispheres. It may develop from diffuse astrocytoma WHO grade II or anaplastic astrocytoma (secondary glioblastoma, IDH-mutant), but more frequently, it manifests after a short clinical history de novo, without evidence of a less malignant precursor lesion (primary glioblastoma, IDH- wildtype). (Adapted from WHO)	primary glioblastoma multiforme,grade IV astrocytic neoplasm,GBM,grade IV astrocytic tumor,glioblastoma multiforme,grade IV adult astrocytic tumor,glioblastoma multiforme (disease),WHO grade IV glioma,glioblastoma,spongioblastoma multiforme,grade IV astrocytoma,GBM (glioblastoma),giant cell glioblastoma (histologic variant),gliosarcoma (histologic variant)	http://purl.obolibrary.org/obo/MONDO_0018177	false
MONDO_0018256	acute myeloid leukemia with t(8;16)(p11;p13) translocation	A distinct form of Acute myeloid leukemia (AML) in which this chromosomal anomaly is found de novo or in therapy-related AML cases, and is characterized by frequent extramedullary involvement (mainly hepatomegaly, splenomegaly, lymphadenopathies, cutaneous infiltration, but also gum, bone, central nervous system, testicles involvement), severe coagulation disorder (disseminated intravascular coagulopathy or primary fibrinolysis) and poor prognosis. Morphologically, a blast population with a myelomonocytic stage of differentiation is observed.	AML with t(8;16)(p11;p13) translocation	http://purl.obolibrary.org/obo/MONDO_0018256	false
MONDO_0018433	acute myeloid leukemia with t(6;9)(p23;q34)	Acute myeloid leukemia with t(6;9)(p23;q34) is a rare subtype of acute myeloid leukemia with recurrent genetic abnormalities characterized by clonal proliferation of poorly differentiated myeloid blasts in the bone marrow, blood, or other tissues in patients who present the t(6;9)(p23;q34) translocation. Frequently associated with multilineage bone marrow dysplasia, it usually presents with anemia, thrombocytopenia (often pancytopenia), and other nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain) and/or extramedullary site involvement (gingivitis, splenomegaly). Basophilia, as well as poor response to chemotherapy, has been reported.	AML with t(6;9)(p23;q34)	http://purl.obolibrary.org/obo/MONDO_0018433	false
MONDO_0018434	acute myeloid leukemia with t(9;11)(p22;q23)		AML with t(9;11)(p22;q23)	http://purl.obolibrary.org/obo/MONDO_0018434	false
MONDO_0018435	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2) is a subtype of acute myeloid leukemia with recurrent genetic abnormalities characterized by clonal proliferation of myeloid blasts in the bone marrow, blood and, rarely, other tissues. Bone marrow typically shows small, hypolobated megakaryocytes and multilineage dyslplasia. Patients typically present with leukocytosis, anemia, variable platelet counts and a variety of nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding, bruising, recurrent infections, bone pain) and/or extramedullary site involvement (gingivitis, splenomegaly). High resistance to conventional chemotherapy is reported.	AML with inv3(q21;q26.2) or t(3;3)(q21;q26.2),AML with inv3(p21;q26.2) or t(3;3)(p21;q26.2),acute myeloid leukemia with inv3(q21;q26.2) or t(3;3)(q21;q26.2)	http://purl.obolibrary.org/obo/MONDO_0018435	false
MONDO_0018436	megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13) is a rare subtype of acute myeloid leukemia with recurrent cytogenetic abnormalities characterized by clonal proliferation of myeloid blasts with predominantly megakaryoblastic differentiation in the bone marrow and blood, often with extensive infiltration of the abdominal organs. It occurs typically in infants and usually presents with hepatosplenomegaly, anemia, thrombocytopenia and nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections). Myelofibrosis and fibrosis of other infiltrated organs is also characteristic of this disease.	megakaryoblastic AML with t(1;22)(p13;q13)	http://purl.obolibrary.org/obo/MONDO_0018436	false
MONDO_0018437	acute myeloid leukemia with NPM1 somatic mutations	Acute myeloid leukemia with NPM1 somatic mutations is a subtype of acute myeloid leukemia with recurrent genetic abnormalities characterized by clonal proliferation of myeloid blasts harboring mutations of the NPM1 gene in the bone marrow, blood and other tissues. It is associated with multilineage dysplasia, involving the myeloid, monocytic, erythroid, and megakaryocytic cell lineages. Patients usually present with leukocytosis, thrombocytosis and nonspecific symptoms related to ineffective hematopoesis (fatigue, bleeding and bruising, recurrent infections, bone pain), with frequent extramedullary involvement typically presenting as gingival hyperplasia and lymphadenopathy.	AML with NPM1 somatic mutations	http://purl.obolibrary.org/obo/MONDO_0018437	false
MONDO_0018466	hereditary late onset Parkinson disease	Hereditary late-onset Parkinson disease (LOPD) is a form of Parkinson disease (PD), characterized by an age of onset of more than 50 years, tremor at rest, gait complaints and falls, bradykinesia, rigidity and painful cramps. Patients usually present a low risk of developing non motor symptoms, dystonia, dyskinesia and levodopa-induced dyskinesia (LID).	autosomal dominant late-onset Parkinson disease,LOPD,late-onset Parkinson disease,late onset Parkinson disease,late onset Parkinson's disease,hereditary late-onset Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0018466	false
MONDO_0018689	plasma cell leukemia	An aggressive plasma cell neoplasm characterized by the presence of neoplastic plasma cells in the peripheral blood. It is characterized by the presence of a circulating clonal plasma cell count that exceeds 2x10^9/L or is 20% of the leukocyte differential count.	leukemia plasmacytic,plasmacytic leukemia,PCL,leukemia, plasma cell	http://purl.obolibrary.org/obo/MONDO_0018689	false
MONDO_0018871	acute myelomonocytic leukemia M4	An acute leukemia characterized by the proliferation of both neutrophil and monocyte precursors. (WHO, 2001)	AMMoL,AML M4,acute myelomonocytic leukemia (FAB type M4),acute M4 myeloid leukemia,AMML,acute myelomonocytic leukemia,AML-M4,acute myeloblastic leukemia type 4	http://purl.obolibrary.org/obo/MONDO_0018871	false
MONDO_0018872	acute megakaryoblastic leukemia	Acute megakaryoblastic leukemia (AMKL) is a form of acute myeloid leukemia (AML) that occurs predominantly in childhood and particularly in children with Down syndrome (DS-AMKL). Nonspecific symptoms may be irritability, weakness, and dizziness while specific symptoms include pallor, fever, mucocutaneous bleeding, hepatosplenomegaly, neurological manifestations and rarely lymphadenopathy. Acute panmyelosis with myelofibrosis may also be associated with AMKL. In contrast to DS-AMKL (around 80 % survival), non-DS-AMKL is an AML subgroup associated with poor prognosis.	leukemia, megakaryocytic, malignant,acute megakaryoblastic leukaemia,FAB M7,thrombocytic leukaemia,AML M7,megakaryocytic myelosis,AMKL,acute M7 myeloid leukemia,acute megakaryoblastic leukemia, FAB M7,acute megakaryocytic leukemias,acute megakaryoblastic leukaemia, FAB M7,acute myeloid leukemia M7,acute megakaryocytic leukemia,acute megakaryoblastic leukemia (FAB type M7),megakaryocytic leukemia,acute myeloblastic leukemia type 7	http://purl.obolibrary.org/obo/MONDO_0018872	false
MONDO_0018874	acute myeloid leukemia	Acute myeloid leukemia (AML) is a group of neoplasms arising from precursor cells committed to the myeloid cell-line differentiation. All of them are characterized by clonal expansion of myeloid blasts. AML manifests by fever, pallor, anemia, hemorrhages and recurrent infections.	AML,acute nonlymphocytic leukemia,acute Nonlymphocytic leukemia,acute myeloblastic leukemia,acute myelogenous leukemias,AML - acute myeloid leukemia,acute myeloid leukemia (AML),hematopoeitic - acute Myleogenous leukemia (AML),ANLL,acute myelogenous leukemia,leukemia, myelocytic, acute,myeloid leukemia, acute,acute myelocytic leukemia,acute granulocytic leukemia,leukemia, acute myelogenous,leukemia, acute myeloid,leukemia, acute myeloid, susceptibility to,acute non lymphoblastic leukemia	http://purl.obolibrary.org/obo/MONDO_0018874	false
